"product_id","product_position","promotion","seasonal","sales_volume","price","terms","section","season","material","origin","total_revenue","price_category"
211273,"End-cap",1,1,1198,"77","sweaters","MAN","Summer","Cotton","India","92246","medium"
211274,"Aisle","","",968,"55","jackets","WOMAN","Winter","Polyester","Pakistan","53240","medium"
211275,"End-cap","",1,807,"20","jeans","MAN","Spring","Linen Blend","China","16140","low"
211276,"Aisle","","",1016,"43","jackets","WOMAN","Winter","Wool","Turkey","43688","low"
211277,"End-cap","","",992,"18","jackets","WOMAN","Summer","Wool Blend","China","17856","low"
211278,"Front of Store","",1,719,"70","sweaters","WOMAN","Spring","Linen","India","50330","medium"
211279,"Aisle","",1,1100,"22","jackets","WOMAN","Winter","Wool","Vietnam","24200","low"
211280,"Front of Store","",1,819,"20","jackets","MAN","Spring","Denim","Spain","16380","low"
211281,"Aisle",1,1,1311,"16","jackets","WOMAN","Autumn","Polyester","India","20976","low"
211282,"End-cap","","",886,"16","jackets","MAN","Spring","Cotton","Portugal","14176","low"
211283,"End-cap","",1,788,"70","jackets","WOMAN","Autumn","Cotton","China","55160","medium"
211284,"Aisle",1,"",1802,"15","jackets","WOMAN","Summer","Cotton","Brazil","27030","low"
211285,"Front of Store",1,1,1178,"82","sweaters","WOMAN","Autumn","Polyester","China","96596","medium"
211286,"End-cap",1,"",1374,"31","t-shirts","MAN","Winter","Wool Blend","Bangladesh","42594","low"
211287,"Aisle",1,1,1721,"20","jackets","WOMAN","Winter","Wool Blend","Turkey","34420","low"
211288,"Front of Store","",1,825,"66","jackets","MAN","Winter","Wool","Bangladesh","54450","medium"
211289,"Front of Store","","",865,"35","shoes","WOMAN","Autumn","Wool","Morocco","30275","low"
211290,"Front of Store","","",967,"66","sweaters","WOMAN","Summer","Linen","Portugal","63822","medium"
211291,"Aisle","","",842,"60","jackets","WOMAN","Autumn","Polyester","China","50520","medium"
211292,"Front of Store","","",802,"60","t-shirts","WOMAN","Autumn","Cotton","Morocco","48120","medium"
211293,"End-cap","","",837,"88","shoes","MAN","Winter","Wool Blend","Bangladesh","73656","medium"
211294,"Aisle","","",865,"20","sweaters","MAN","Autumn","Wool","Brazil","17300","low"
211295,"End-cap","","",983,"54","t-shirts","MAN","Winter","Wool","Turkey","53082","medium"
211296,"End-cap","",1,772,"23","jackets","WOMAN","Spring","Linen Blend","Cambodia","17756","low"
211297,"Aisle",1,"",1315,"35","shoes","MAN","Autumn","Polyester","Vietnam","46025","low"
211298,"Aisle",1,"",1354,"60","jackets","WOMAN","Autumn","Polyester","Turkey","81240","medium"
211299,"Front of Store",1,"",1340,"96","jackets","WOMAN","Winter","Wool","Morocco","128640","high"
211300,"Aisle","",1,792,"50","sweaters","MAN","Autumn","Wool","Morocco","39600","low"
211301,"End-cap","","",1086,"55","shoes","WOMAN","Winter","Wool","India","59730","medium"
211302,"Front of Store","","",972,"20","t-shirts","WOMAN","Autumn","Satin","Spain","19440","low"
211303,"Front of Store",1,1,1478,"12","jackets","WOMAN","Spring","Linen","Brazil","17736","low"
211304,"End-cap",1,1,1248,"66","sweaters","WOMAN","Autumn","Wool Blend","China","82368","medium"
211305,"Aisle","","",764,"60","t-shirts","MAN","Spring","Viscose","Spain","45840","medium"
211306,"Aisle","","",776,"55","jeans","MAN","Winter","Wool Blend","China","42680","medium"
211307,"Aisle",1,1,1235,"52","jackets","WOMAN","Autumn","Polyester","Cambodia","64220","low"
211308,"Aisle","","",708,"60","jackets","MAN","Autumn","Wool Blend","China","42480","medium"
211309,"End-cap",1,"",1359,"41","sweaters","WOMAN","Autumn","Cotton","Turkey","55719","low"
211310,"Aisle",1,"",1336,"68","jackets","WOMAN","Winter","Polyester","Turkey","90848","medium"
211311,"Front of Store","","",979,"39","shoes","WOMAN","Autumn","Acrylic","Cambodia","38181","low"
211312,"Aisle",1,1,1272,"62","jackets","WOMAN","Spring","Denim","Bangladesh","78864","medium"
211313,"End-cap","","",938,"40","jackets","WOMAN","Spring","Satin","China","37520","low"
211314,"Front of Store","","",601,"120","jackets","MAN","Autumn","Denim","Portugal","72120","high"
211315,"Front of Store","",1,725,"60","t-shirts","MAN","Autumn","Wool","China","43500","medium"
211316,"Front of Store","","",869,"30","jackets","MAN","Spring","Cotton","China","26070","low"
211317,"Aisle","","",1007,"22","sweaters","WOMAN","Winter","Wool Blend","India","22154","low"
211318,"Aisle","",1,957,"40","jackets","WOMAN","Autumn","Polyester","China","38280","low"
211319,"Front of Store",1,"",1129,"68","jackets","MAN","Autumn","Wool","China","76772","medium"
211320,"Front of Store",1,"",1313,"30","t-shirts","MAN","Autumn","Wool Blend","China","39390","low"
211321,"End-cap",1,1,1342,"26","jackets","WOMAN","Autumn","Wool Blend","Bangladesh","34892","low"
211322,"Aisle",1,1,1457,"16","t-shirts","MAN","Winter","Wool","India","23312","low"
211323,"Aisle","","",819,"65","jackets","MAN","Winter","Wool","Portugal","53235","medium"
211324,"Aisle",1,1,1356,"25","jackets","WOMAN","Spring","Linen","Spain","33900","low"
211325,"End-cap","",1,790,"30","jackets","MAN","Autumn","Wool Blend","Spain","23700","low"
211326,"End-cap",1,1,1515,"49","t-shirts","WOMAN","Winter","Wool Blend","India","74235","low"
211327,"Aisle","","",982,"40","jackets","WOMAN","Autumn","Wool","Bangladesh","39280","low"
211328,"Aisle","",1,939,"27","shoes","WOMAN","Winter","Wool Blend","India","25353","low"
211329,"Front of Store","","",1038,"68","shoes","WOMAN","Winter","Wool","Turkey","70584","medium"
211330,"End-cap","",1,792,"70","sweaters","MAN","Autumn","Viscose","Spain","55440","medium"
211331,"End-cap",1,1,1498,"59","jackets","WOMAN","Summer","Linen","Vietnam","88382","medium"
211332,"Aisle","",1,992,"50","jackets","WOMAN","Winter","Cotton","China","49600","low"
211333,"Front of Store","","",820,"26","jackets","WOMAN","Autumn","Polyester","Bangladesh","21320","low"
211334,"Front of Store",1,"",1292,"63","jackets","WOMAN","Summer","Cotton","Morocco","81396","medium"
211335,"End-cap","","",1028,"53","t-shirts","WOMAN","Summer","Linen","Portugal","54484","medium"
211336,"End-cap","",1,800,"76","jackets","WOMAN","Winter","Wool Blend","Bangladesh","60800","medium"
211337,"Front of Store",1,1,1405,"22","jeans","MAN","Autumn","Polyester","Spain","30910","low"
211338,"End-cap",1,1,1481,"38","sweaters","MAN","Winter","Wool","China","56278","low"
211339,"Aisle",1,1,1484,"35","jackets","MAN","Winter","Wool Blend","Bangladesh","51940","low"
211340,"End-cap","","",786,"36","jackets","MAN","Autumn","Wool","Bangladesh","28296","low"
211341,"Aisle","","",795,"60","shoes","WOMAN","Autumn","Wool","Bangladesh","47700","medium"
211342,"Aisle","","",952,"30","t-shirts","WOMAN","Autumn","Wool","Pakistan","28560","low"
211343,"Aisle",1,1,1606,"32","jackets","WOMAN","Winter","Wool Blend","Brazil","51392","low"
211344,"Aisle","",1,999,"44","jackets","WOMAN","Winter","Wool","Bangladesh","43956","low"
211345,"Aisle",1,"",1476,"33","sweaters","WOMAN","Spring","Linen","Pakistan","48708","low"
211346,"Aisle",1,1,1175,"85","jackets","MAN","Summer","Linen","Pakistan","99875","medium"
211347,"End-cap","",1,1161,"18","sweaters","WOMAN","Winter","Wool Blend","Turkey","20898","low"
211348,"End-cap",1,"",1414,"29","jackets","WOMAN","Spring","Linen","Spain","41006","low"
211349,"Aisle","","",817,"23","t-shirts","MAN","Autumn","Wool Blend","India","18791","low"
211350,"Aisle","","",594,"120","jackets","MAN","Spring","Linen","Argentina","71280","high"
211351,"Front of Store",1,1,1433,"18","sweaters","WOMAN","Spring","Viscose","Bangladesh","25794","low"
211352,"Aisle","","",874,"70","sweaters","WOMAN","Spring","Cotton","Portugal","61180","medium"
211353,"Aisle",1,"",1482,"39","jackets","WOMAN","Autumn","Wool","India","57798","low"
211354,"Front of Store","","",948,"40","jackets","WOMAN","Winter","Wool Blend","India","37920","low"
211355,"Aisle","",1,1078,"33","sweaters","WOMAN","Summer","Polyester","Bangladesh","35574","low"
211356,"End-cap","",1,1026,"23","jackets","WOMAN","Winter","Wool","China","23598","low"
211357,"Front of Store","",1,719,"60","jackets","WOMAN","Autumn","Denim","Bangladesh","43140","medium"
211358,"Aisle",1,1,1424,"27","jackets","WOMAN","Spring","Denim","Cambodia","38448","low"
211359,"Aisle","",1,859,"30","t-shirts","WOMAN","Spring","Linen","China","25770","low"
211360,"End-cap","",1,917,"20","jackets","WOMAN","Autumn","Denim","Turkey","18340","low"
211361,"Aisle","","",960,"20","shoes","WOMAN","Autumn","Wool","India","19200","low"
211362,"Front of Store",1,"",1236,"40","shoes","WOMAN","Autumn","Cotton","Morocco","49440","low"
211363,"Front of Store",1,1,1374,"33","jackets","WOMAN","Autumn","Wool","Turkey","45342","low"
211364,"End-cap",1,1,1547,"14","jackets","WOMAN","Spring","Cotton","Vietnam","21658","low"
211365,"End-cap",1,1,1403,"35","sweaters","WOMAN","Autumn","Wool","Turkey","49105","low"
211366,"End-cap",1,1,1343,"14","sweaters","MAN","Spring","Polyester","Turkey","18802","low"
211367,"End-cap","",1,925,"33","sweaters","WOMAN","Winter","Wool","Bangladesh","30525","low"
211368,"Front of Store",1,1,1616,"53","jackets","WOMAN","Summer","Linen","Portugal","85648","medium"
211369,"Aisle","",1,754,"59","jackets","WOMAN","Spring","Linen","China","44486","medium"
211370,"End-cap","","",932,"40","t-shirts","WOMAN","Autumn","Polyester","China","37280","low"
211371,"Aisle","","",877,"79","jackets","WOMAN","Autumn","Polyester","Bangladesh","69283","medium"
211372,"Aisle","","",1014,"36","shoes","WOMAN","Autumn","Wool Blend","Cambodia","36504","low"
211373,"Front of Store",1,1,1585,"18","jackets","WOMAN","Winter","Polyester","Turkey","28530","low"
211374,"End-cap","","",813,"30","shoes","MAN","Autumn","Wool Blend","Brazil","24390","low"
211375,"Front of Store","","",964,"75","t-shirts","WOMAN","Winter","Acrylic","Turkey","72300","medium"
211376,"Aisle",1,"",1241,"79","jackets","WOMAN","Spring","Viscose","China","98039","medium"
211377,"End-cap","","",993,"55","shoes","WOMAN","Summer","Linen","Vietnam","54615","medium"
211378,"Front of Store","","",949,"84","t-shirts","WOMAN","Summer","Linen","Morocco","79716","medium"
211379,"Front of Store","","",844,"50","jackets","WOMAN","Spring","Polyester","Portugal","42200","low"
211380,"Aisle","",1,797,"20","jackets","MAN","Autumn","Wool","Bangladesh","15940","low"
211381,"Aisle","","",848,"50","shoes","MAN","Autumn","Cotton","Bangladesh","42400","low"
211382,"Aisle","",1,1011,"28","jackets","WOMAN","Summer","Cotton","Cambodia","28308","low"
211383,"Aisle",1,1,1317,"34","jackets","WOMAN","Spring","Cotton","China","44778","low"
211384,"Aisle",1,"",1205,"53","shoes","WOMAN","Spring","Cotton","Pakistan","63865","medium"
211385,"Front of Store",1,"",1310,"29","jeans","MAN","Spring","Cotton","Vietnam","37990","low"
211386,"End-cap","","",967,"33","jackets","MAN","Winter","Wool","China","31911","low"
211387,"End-cap",1,1,1636,"20","t-shirts","WOMAN","Autumn","Wool","Cambodia","32720","low"
211388,"End-cap","","",1116,"18","shoes","WOMAN","Summer","Cotton","Pakistan","20088","low"
211389,"End-cap",1,1,1348,"32","jackets","MAN","Autumn","Wool","China","43136","low"
211390,"End-cap",1,1,1496,"51","shoes","MAN","Winter","Wool Blend","Turkey","76296","low"
211391,"Front of Store","","",756,"46","jackets","WOMAN","Autumn","Polyester","Brazil","34776","low"
211392,"Front of Store",1,"",1402,"26","t-shirts","MAN","Spring","Linen","Vietnam","36452","low"
211393,"Aisle",1,1,1650,"36","jackets","WOMAN","Winter","Polyester","China","59400","low"
211394,"End-cap","","",836,"20","shoes","WOMAN","Autumn","Acrylic","Bangladesh","16720","low"
211395,"Aisle","","",1029,"40","jackets","WOMAN","Summer","Linen Blend","Brazil","41160","low"
211396,"Aisle",1,1,1254,"26","shoes","MAN","Spring","Cotton","Spain","32604","low"
211397,"End-cap",1,1,1429,"32","shoes","MAN","Winter","Wool","Morocco","45728","low"
211398,"Front of Store","","",1045,"18","jackets","WOMAN","Winter","Wool","Bangladesh","18810","low"
211399,"End-cap","",1,725,"40","jackets","MAN","Autumn","Cotton","India","29000","low"
211400,"Front of Store",1,1,1254,"68","shoes","WOMAN","Autumn","Wool","Cambodia","85272","medium"
211401,"End-cap",1,1,1823,"25","jeans","WOMAN","Summer","Linen Blend","Portugal","45575","low"
211402,"End-cap","","",819,"46","jackets","WOMAN","Autumn","Polyester","Morocco","37674","low"
211403,"Aisle",1,"",1569,"31","jackets","WOMAN","Spring","Cotton","India","48639","low"
211404,"Aisle","","",975,"36","shoes","WOMAN","Spring","Linen","Cambodia","35100","low"
211405,"Aisle",1,1,1253,"17","jackets","MAN","Autumn","Acrylic","Vietnam","21301","low"
211406,"End-cap","","",753,"60","shoes","WOMAN","Autumn","Wool","Bangladesh","45180","medium"
211407,"End-cap","","",854,"15","sweaters","WOMAN","Autumn","Wool Blend","Morocco","12810","low"
211408,"Aisle","",1,875,"50","jackets","WOMAN","Autumn","Polyester","China","43750","low"
211409,"End-cap",1,"",1370,"19","jackets","MAN","Autumn","Wool Blend","Turkey","26030","low"
211410,"Front of Store","","",917,"99","jackets","WOMAN","Winter","Polyester","India","90783","high"
211411,"End-cap","","",984,"34","jackets","MAN","Summer","Linen Blend","Turkey","33456","low"
211412,"End-cap","","",781,"36","sweaters","MAN","Autumn","Polyester","Portugal","28116","low"
211413,"Front of Store","","",842,"50","shoes","MAN","Autumn","Wool Blend","India","42100","low"
211414,"Aisle","",1,707,"70","sweaters","MAN","Spring","Linen Blend","Bangladesh","49490","medium"
211415,"Front of Store","",1,917,"65","jeans","WOMAN","Winter","Polyester","Bangladesh","59605","medium"
211416,"Aisle","",1,792,"70","shoes","WOMAN","Spring","Linen Blend","India","55440","medium"
211417,"End-cap",1,"",1367,"39","jackets","WOMAN","Spring","Cotton","Spain","53313","low"
211418,"End-cap",1,"",1375,"20","jackets","WOMAN","Autumn","Cotton","Bangladesh","27500","low"
211419,"Aisle","","",1012,"20","sweaters","WOMAN","Spring","Linen Blend","Bangladesh","20240","low"
211420,"Aisle","","",768,"40","t-shirts","WOMAN","Autumn","Wool Blend","Bangladesh","30720","low"
211421,"End-cap",1,1,1466,"30","jackets","WOMAN","Autumn","Wool Blend","Bangladesh","43980","low"
211422,"Aisle","","",1010,"56","jackets","WOMAN","Summer","Cotton","China","56560","medium"
211423,"End-cap","","",943,"40","sweaters","WOMAN","Winter","Wool Blend","China","37720","low"
211424,"Aisle","","",889,"78","shoes","MAN","Summer","Linen","China","69342","medium"
211425,"Front of Store","",1,672,"80","shoes","MAN","Spring","Cotton","Morocco","53760","medium"
211426,"End-cap","","",789,"60","shoes","WOMAN","Spring","Linen Blend","Turkey","47340","medium"
211427,"End-cap",1,1,1274,"73","jackets","WOMAN","Autumn","Wool Blend","Turkey","93002","medium"
211428,"Front of Store",1,"",1501,"25","jackets","WOMAN","Summer","Linen","China","37525","low"
211429,"Aisle","",1,906,"49","sweaters","WOMAN","Summer","Linen","Bangladesh","44394","low"
211430,"End-cap","","",991,"19","t-shirts","WOMAN","Autumn","Denim","Bangladesh","18829","low"
211431,"Front of Store",1,1,1452,"43","sweaters","WOMAN","Winter","Wool","China","62436","low"
211432,"Front of Store","",1,718,"36","shoes","MAN","Autumn","Wool Blend","Spain","25848","low"
211433,"End-cap",1,1,1696,"15","jackets","WOMAN","Summer","Polyester","Turkey","25440","low"
211434,"Aisle","","",958,"20","t-shirts","WOMAN","Autumn","Polyester","China","19160","low"
211435,"End-cap",1,"",1479,"17","jeans","MAN","Autumn","Wool Blend","Morocco","25143","low"
211436,"Aisle","","",766,"36","shoes","MAN","Autumn","Wool Blend","China","27576","low"
211437,"Aisle","","",936,"50","jackets","WOMAN","Autumn","Wool","Bangladesh","46800","low"
211438,"Front of Store","","",963,"20","jackets","WOMAN","Autumn","Polyester","Turkey","19260","low"
211439,"End-cap","",1,747,"23","jackets","MAN","Autumn","Cotton","Morocco","17181","low"
211440,"Front of Store","","",934,"16","jackets","WOMAN","Autumn","Wool Blend","Bangladesh","14944","low"
211441,"End-cap","","",757,"20","jackets","MAN","Autumn","Denim","Morocco","15140","low"
211442,"Front of Store","","",735,"23","t-shirts","MAN","Autumn","Wool","Bangladesh","16905","low"
211443,"Aisle","","",766,"78","sweaters","WOMAN","Winter","Wool","Bangladesh","59748","medium"
211444,"Aisle","",1,957,"20","t-shirts","WOMAN","Autumn","Wool","Spain","19140","low"
211445,"Aisle",1,1,1470,"20","jackets","WOMAN","Autumn","Polyester","Brazil","29400","low"
211446,"Front of Store","",1,1061,"44","jackets","WOMAN","Winter","Wool Blend","Morocco","46684","low"
211447,"End-cap",1,1,1265,"70","t-shirts","WOMAN","Spring","Linen Blend","India","88550","medium"
211448,"Aisle",1,1,1308,"16","shoes","MAN","Spring","Linen","China","20928","low"
211449,"Aisle","","",882,"51","t-shirts","WOMAN","Summer","Linen","Morocco","44982","low"
211450,"Aisle",1,1,1185,"64","t-shirts","WOMAN","Spring","Linen Blend","Portugal","75840","medium"
211451,"Front of Store",1,1,1219,"80","t-shirts","MAN","Spring","Linen Blend","Brazil","97520","medium"
211452,"Front of Store","","",856,"26","jackets","WOMAN","Spring","Denim","Pakistan","22256","low"
211453,"End-cap","",1,971,"65","shoes","WOMAN","Winter","Wool","Morocco","63115","medium"
211454,"Aisle","","",867,"60","jackets","WOMAN","Autumn","Wool Blend","China","52020","medium"
211455,"Aisle","",1,783,"107","jackets","WOMAN","Winter","Wool Blend","Cambodia","83781","high"
211456,"Aisle",1,1,1443,"34","jackets","WOMAN","Spring","Cotton","Turkey","49062","low"
211457,"Front of Store",1,"",1696,"58","shoes","WOMAN","Summer","Linen","Turkey","98368","medium"
211458,"End-cap","","",850,"50","sweaters","WOMAN","Autumn","Cotton","China","42500","low"
211459,"Aisle",1,"",1446,"50","jackets","WOMAN","Winter","Acrylic","Bangladesh","72300","low"
211460,"Front of Store","","",1083,"16","jackets","WOMAN","Autumn","Wool","Portugal","17328","low"
211461,"Front of Store",1,"",1261,"14","jackets","WOMAN","Autumn","Wool","Vietnam","17654","low"
211462,"End-cap","","",897,"22","jackets","MAN","Summer","Cotton","India","19734","low"
211463,"End-cap","","",650,"90","jackets","MAN","Autumn","Polyester","China","58500","medium"
211464,"End-cap","","",997,"23","jackets","WOMAN","Winter","Wool","Morocco","22931","low"
211465,"Aisle","","",694,"86","jackets","MAN","Winter","Wool","Cambodia","59684","medium"
211466,"Aisle",1,1,1467,"29","sweaters","WOMAN","Summer","Linen","Spain","42543","low"
211467,"End-cap","","",822,"50","jackets","WOMAN","Spring","Linen","India","41100","low"
211468,"Aisle","",1,969,"43","sweaters","WOMAN","Winter","Acrylic","Portugal","41667","low"
211469,"Front of Store","","",703,"98","sweaters","MAN","Summer","Cotton","India","68894","high"
211470,"End-cap","",1,972,"30","shoes","WOMAN","Spring","Cotton","China","29160","low"
211471,"End-cap","",1,824,"20","jackets","WOMAN","Autumn","Wool Blend","India","16480","low"
211472,"Front of Store",1,"",1043,"80","sweaters","MAN","Autumn","Polyester","Morocco","83440","medium"
211473,"End-cap","","",948,"54","jackets","WOMAN","Winter","Polyester","Bangladesh","51192","medium"
211474,"Aisle",1,1,1555,"38","sweaters","MAN","Winter","Polyester","Turkey","59090","low"
211475,"Aisle","",1,804,"36","jackets","MAN","Spring","Cotton","Cambodia","28944","low"
211476,"End-cap","","",907,"52","jackets","MAN","Winter","Wool Blend","Portugal","47164","low"
211477,"Aisle","","",906,"77","jackets","WOMAN","Winter","Wool Blend","Bangladesh","69762","medium"
211478,"Aisle",1,"",1220,"25","t-shirts","WOMAN","Autumn","Wool","Morocco","30500","low"
211479,"Aisle","","",1049,"25","jackets","MAN","Summer","Linen Blend","Vietnam","26225","low"
211480,"End-cap","","",798,"64","jackets","WOMAN","Winter","Wool","China","51072","medium"
211481,"End-cap",1,1,1657,"14","jackets","WOMAN","Summer","Polyester","Bangladesh","23198","low"
211482,"End-cap","","",929,"46","jeans","WOMAN","Autumn","Wool Blend","Pakistan","42734","low"
211483,"Aisle",1,1,1495,"50","jackets","WOMAN","Winter","Wool","China","74750","low"
211484,"Aisle","","",1005,"41","jackets","WOMAN","Winter","Wool","Morocco","41205","low"
211485,"End-cap",1,"",1377,"17","jackets","WOMAN","Autumn","Polyester","India","23409","low"
211486,"Front of Store","",1,924,"33","jackets","WOMAN","Winter","Polyester","Brazil","30492","low"
211487,"Aisle","",1,1107,"22","jackets","WOMAN","Summer","Cotton","Bangladesh","24354","low"
211488,"End-cap","","",782,"60","sweaters","WOMAN","Autumn","Viscose","Brazil","46920","medium"
211489,"Aisle",1,"",1485,"18","jackets","MAN","Winter","Wool","Portugal","26730","low"
211490,"Front of Store",1,1,1677,"18","shoes","WOMAN","Winter","Denim","Portugal","30186","low"
211491,"End-cap","",1,738,"23","jackets","MAN","Autumn","Wool","Turkey","16974","low"
211492,"Aisle",1,"",1465,"38","jackets","WOMAN","Summer","Linen Blend","Portugal","55670","low"
211493,"Aisle",1,1,1689,"22","jackets","WOMAN","Winter","Wool Blend","Portugal","37158","low"
211494,"Aisle",1,1,1593,"20","jackets","WOMAN","Winter","Wool","Bangladesh","31860","low"
211495,"Aisle",1,1,1578,"15","t-shirts","WOMAN","Summer","Cotton","Pakistan","23670","low"
211496,"End-cap",1,1,1531,"16","t-shirts","WOMAN","Autumn","Denim","India","24496","low"
211497,"Aisle","","",777,"76","shoes","MAN","Summer","Cotton","China","59052","medium"
211498,"Aisle","","",779,"46","jackets","WOMAN","Autumn","Polyester","China","35834","low"
211499,"End-cap","","",1095,"55","jackets","WOMAN","Winter","Wool Blend","Bangladesh","60225","medium"
211500,"End-cap","","",711,"30","t-shirts","MAN","Spring","Cotton","Turkey","21330","low"
211501,"Aisle",1,1,1154,"98","sweaters","MAN","Winter","Wool Blend","Bangladesh","113092","high"
211502,"Aisle",1,1,1263,"36","jackets","MAN","Autumn","Cotton","Portugal","45468","low"
211503,"Front of Store","","",1082,"52","sweaters","WOMAN","Winter","Wool","Cambodia","56264","low"
211504,"Front of Store",1,"",1244,"69","jackets","WOMAN","Autumn","Wool","Portugal","85836","medium"
211505,"Aisle",1,"",1240,"20","t-shirts","MAN","Autumn","Polyester","India","24800","low"
211506,"Aisle",1,"",1290,"25","jackets","MAN","Spring","Viscose","Morocco","32250","low"
211507,"Aisle","","",792,"46","jackets","MAN","Autumn","Wool","Vietnam","36432","low"
211508,"Front of Store",1,1,1151,"80","jackets","MAN","Spring","Linen","China","92080","medium"
211509,"Aisle",1,1,1301,"91","t-shirts","WOMAN","Winter","Polyester","Turkey","118391","medium"
211510,"Front of Store",1,"",1479,"14","jackets","WOMAN","Autumn","Wool","China","20706","low"
211511,"Front of Store","",1,829,"60","t-shirts","WOMAN","Spring","Cotton","Pakistan","49740","medium"
211512,"Aisle","","",686,"127","jackets","MAN","Winter","Wool","Bangladesh","87122","high"
211513,"Aisle",1,1,1199,"71","sweaters","MAN","Autumn","Viscose","China","85129","medium"
211514,"Aisle","","",842,"66","jackets","MAN","Summer","Wool","China","55572","medium"
211515,"End-cap","",1,837,"36","jackets","WOMAN","Autumn","Polyester","Morocco","30132","low"
211516,"Aisle","","",1065,"23","t-shirts","WOMAN","Spring","Cotton","Turkey","24495","low"
211517,"Front of Store",1,1,1237,"35","sweaters","MAN","Spring","Polyester","Vietnam","43295","low"
211518,"Aisle","","",935,"29","jackets","WOMAN","Winter","Wool Blend","China","27115","low"
211519,"Aisle",1,1,1345,"41","shoes","WOMAN","Autumn","Polyester","Cambodia","55145","low"
211520,"Front of Store","","",950,"34","sweaters","WOMAN","Winter","Wool","Bangladesh","32300","low"
211521,"End-cap",1,"",1289,"37","t-shirts","MAN","Winter","Wool Blend","Turkey","47693","low"
211522,"Front of Store",1,1,1644,"47","jackets","WOMAN","Winter","Viscose","Turkey","77268","low"
211523,"Front of Store","","",905,"16","jackets","WOMAN","Autumn","Viscose","Turkey","14480","low"
211524,"Aisle",1,1,1376,"64","jackets","WOMAN","Summer","Cotton","Pakistan","88064","medium"
211525,"Front of Store","","",929,"20","jackets","WOMAN","Spring","Linen","Spain","18580","low"
211526,"Front of Store",1,1,1478,"14","shoes","WOMAN","Spring","Linen","Cambodia","20692","low"
211527,"End-cap",1,1,1725,"18","t-shirts","WOMAN","Winter","Wool Blend","Morocco","31050","low"
211528,"End-cap",1,"",1408,"17","t-shirts","MAN","Autumn","Wool","Turkey","23936","low"
211529,"Aisle","","",871,"39","jackets","WOMAN","Spring","Linen","Turkey","33969","low"
211530,"Front of Store","","",864,"69","jackets","WOMAN","Autumn","Wool","China","59616","medium"
211531,"End-cap",1,"",1345,"21","jackets","MAN","Autumn","Cotton","Turkey","28245","low"
211532,"End-cap",1,1,1457,"14","sweaters","WOMAN","Autumn","Wool","Bangladesh","20398","low"
211533,"End-cap","",1,848,"46","jackets","WOMAN","Spring","Cotton","Bangladesh","39008","low"
211534,"Front of Store","","",1001,"22","jackets","MAN","Summer","Cotton","Brazil","22022","low"
211535,"Aisle",1,1,1542,"42","jackets","WOMAN","Winter","Wool","Bangladesh","64764","low"
211536,"Aisle",1,"",1359,"47","jackets","MAN","Winter","Wool Blend","Turkey","63873","low"
211537,"Front of Store","","",984,"78","shoes","WOMAN","Winter","Wool","India","76752","medium"
211538,"End-cap",1,"",1435,"32","sweaters","WOMAN","Autumn","Wool Blend","India","45920","low"
211539,"Aisle","","",901,"16","jackets","WOMAN","Spring","Linen Blend","Spain","14416","low"
211540,"Front of Store","","",901,"36","jackets","WOMAN","Autumn","Wool Blend","Bangladesh","32436","low"
211541,"End-cap",1,1,1442,"27","t-shirts","MAN","Winter","Wool Blend","Bangladesh","38934","low"
211542,"Front of Store","",1,1043,"23","sweaters","WOMAN","Winter","Wool","Turkey","23989","low"
211543,"End-cap","","",705,"70","jackets","MAN","Spring","Cotton","China","49350","medium"
211544,"Aisle",1,1,1647,"14","jackets","WOMAN","Autumn","Wool Blend","Turkey","23058","low"
211545,"Front of Store",1,1,1729,"25","jackets","MAN","Winter","Wool","China","43225","low"
211546,"Front of Store","",1,953,"30","t-shirts","WOMAN","Spring","Linen","Bangladesh","28590","low"
211547,"End-cap",1,"",1139,"40","sweaters","MAN","Autumn","Cotton","China","45560","low"
211548,"Front of Store",1,"",1198,"54","jackets","MAN","Spring","Linen","Turkey","64692","medium"
211549,"Front of Store",1,"",1165,"88","sweaters","WOMAN","Spring","Denim","Turkey","102520","medium"
211550,"Aisle","","",842,"60","jackets","WOMAN","Spring","Polyester","Brazil","50520","medium"
211551,"Front of Store","","",823,"60","jackets","WOMAN","Autumn","Viscose","Vietnam","49380","medium"
211552,"End-cap","",1,974,"51","t-shirts","WOMAN","Winter","Polyester","Turkey","49674","low"
211553,"Aisle",1,1,1708,"28","shoes","WOMAN","Winter","Viscose","China","47824","low"
211554,"Aisle","","",761,"128","shoes","MAN","Winter","Wool Blend","India","97408","high"
211555,"End-cap",1,1,1482,"32","jackets","WOMAN","Spring","Denim","Bangladesh","47424","low"
211556,"End-cap",1,1,1112,"52","jackets","MAN","Autumn","Wool","Bangladesh","57824","low"
211557,"Front of Store","",1,954,"65","jackets","WOMAN","Summer","Cotton","Turkey","62010","medium"
211558,"End-cap",1,"",1611,"19","sweaters","WOMAN","Summer","Linen Blend","Portugal","30609","low"
211559,"End-cap",1,1,1224,"86","jackets","WOMAN","Spring","Linen","Morocco","105264","medium"
211560,"Aisle",1,1,1434,"17","jackets","WOMAN","Spring","Linen Blend","China","24378","low"
211561,"Aisle","","",865,"30","t-shirts","WOMAN","Autumn","Viscose","India","25950","low"
211562,"Front of Store",1,1,1235,"89","shoes","WOMAN","Spring","Viscose","Spain","109915","medium"
